id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CRTC2	10	0.74437	0.88791	1.0	5193	1	0.03424	0.14549	0.38297	0.946025	2879	3	0.03424
TMEM80	10	0.74467	0.888	1.0	5194	2	0.39513	0.014286	0.066889	0.62049	769	7	0.39513
ISX	10	0.74501	0.8881	1.0	5195	2	0.12482	0.2426	0.51631	1.0	3622	5	0.12482
TCF25	10	0.74513	0.88816	1.0	5196	2	0.13528	0.50991	0.76506	1.0	5090	4	0.13528
ZFYVE19	10	0.74527	0.88821	1.0	5197	2	-0.0305	0.90295	0.95725	1.0	6485	2	-0.0305
PDGFC	10	0.74545	0.88825	1.0	5198	1	0.20877	0.02132	0.091843	0.663751	983	5	0.20877
AHNAK	10	0.7458	0.88834	1.0	5199	1	0.48672	0.04099	0.15614	0.749007	1481	6	0.48672
AEBP2	10	0.7466	0.88859	1.0	5200	2	0.12089	0.3678	0.65369	1.0	4432	4	0.12089
KIAA1715	10	0.74758	0.88888	1.0	5201	2	0.056812	0.31829	0.60989	1.0	4198	4	0.056812
TMEM140	10	0.74774	0.88893	1.0	5202	2	0.19112	0.041506	0.15773	0.749007	1498	7	0.19112
CCNE1	10	0.74856	0.88919	1.0	5203	2	0.18558	0.20166	0.4623	0.993192	3317	5	0.18558
PIK3C2A	10	0.74888	0.88932	1.0	5204	2	0.11688	0.15134	0.39147	0.953083	2922	5	0.11688
TLE1	10	0.74903	0.88937	1.0	5205	2	0.46114	0.0039617	0.022725	0.450385	360	8	0.46114
INPP5K	10	0.74938	0.88951	1.0	5206	2	-0.066117	0.092485	0.27758	0.893959	2210	3	-0.066117
SIM1	10	0.74953	0.88956	1.0	5207	2	0.066146	0.24681	0.52159	1.0	3662	4	0.066146
ZNF267	10	0.74961	0.88959	1.0	5208	1	0.36561	0.11523	0.32521	0.920782	2513	6	0.36561
TDG	10	0.7501	0.88974	1.0	5209	2	-0.0042206	0.13573	0.36624	0.943724	2760	3	-0.0042206
RPS6KA2	10	0.75082	0.89001	1.0	5210	1	0.36306	0.00035048	0.0026043	0.215489	85	8	0.36306
PTPN18	10	0.75157	0.89027	1.0	5211	2	0.44159	0.026032	0.10801	0.703718	1094	6	0.44159
CPT2	10	0.75188	0.89039	1.0	5212	2	0.30703	0.071063	0.23028	0.855131	1920	6	0.30703
SETD2	10	0.75281	0.8907	1.0	5213	1	0.16442	0.026692	0.11021	0.705782	1108	5	0.16442
C2CD4B	10	0.75305	0.89078	1.0	5214	2	-0.04878	0.62286	0.8362	1.0	5533	3	-0.04878
ZSCAN12	10	0.75307	0.89079	1.0	5215	2	0.22602	0.026425	0.10934	0.705782	1102	7	0.22602
ZNF558	10	0.75328	0.89085	1.0	5216	1	0.15556	0.32626	0.61913	1.0	4245	5	0.15556
FAM24B	10	0.75331	0.89087	1.0	5217	2	0.29277	0.09781	0.28905	0.903995	2276	6	0.29277
APLP2	10	0.75335	0.89088	1.0	5218	2	0.2188	0.034172	0.13434	0.730175	1311	5	0.2188
EPHA4	10	0.75375	0.891	1.0	5219	2	0.40286	0.013363	0.063416	0.607547	741	6	0.40286
ZNF570	10	0.75381	0.891	1.0	5220	2	0.039125	0.61658	0.83331	1.0	5515	2	0.039125
MINA	10	0.75386	0.89103	1.0	5221	1	0.3938	0.013194	0.062808	0.607169	737	5	0.3938
IKZF4	10	0.75413	0.8911	1.0	5222	1	0.06612	0.10775	0.31009	0.908741	2421	4	0.06612
TMEM9	10	0.75462	0.89125	1.0	5223	2	0.045186	0.35135	0.6403	1.0	4359	4	0.045186
C6orf211	10	0.75477	0.8913	1.0	5224	2	0.13578	0.51857	0.77162	1.0	5131	4	0.13578
ZNF454	10	0.75496	0.89136	1.0	5225	2	0.20201	0.132	0.35872	0.940428	2717	6	0.20201
ANKRD42	10	0.75548	0.89155	1.0	5226	2	0.065771	0.17033	0.41892	0.968195	3081	4	0.065771
ZNF449	10	0.75552	0.89155	1.0	5227	1	0.044716	0.18041	0.43301	0.980944	3145	3	0.044716
SRA1	10	0.7556	0.89158	1.0	5228	2	0.22215	0.018856	0.083133	0.652139	909	5	0.22215
ZBTB32	10	0.75576	0.89163	1.0	5229	2	0.13379	0.099816	0.29341	0.904363	2308	5	0.13379
GATA1	10	0.75602	0.89172	1.0	5230	2	0.34028	0.062001	0.20933	0.827434	1803	6	0.34028
ZNF415	10	0.75606	0.89174	1.0	5231	1	0.40826	0.012761	0.061259	0.604517	722	6	0.40826
ZYX	10	0.75662	0.89195	1.0	5232	2	-0.055094	0.13836	0.37123	0.944021	2794	3	-0.055094
CXorf21	10	0.75705	0.89209	1.0	5233	2	0.045554	0.31696	0.60831	1.0	4190	4	0.045554
TMEM232	10	0.75733	0.89217	1.0	5234	2	0.34543	0.018522	0.081976	0.652139	890	5	0.34543
ONECUT1	10	0.75782	0.89236	1.0	5235	1	0.013121	0.28121	0.56515	1.0	3926	5	0.013121
ZSCAN26	10	0.75817	0.89247	1.0	5236	2	0.0041654	0.33792	0.62928	1.0	4298	4	0.0041654
SULT2B1	10	0.75923	0.89284	1.0	5237	1	0.17346	0.14218	0.37816	0.944021	2846	5	0.17346
DCP1A	10	0.75929	0.89286	1.0	5238	2	0.15435	0.59803	0.82467	1.0	5459	3	0.15435
ESRRB	10	0.75947	0.89292	1.0	5239	2	0.23407	0.035853	0.13975	0.740128	1345	6	0.23407
NARG2	10	0.7598	0.89303	1.0	5240	1	0.13768	0.61474	0.83248	1.0	5511	3	0.13768
DMRTB1	10	0.76007	0.89311	1.0	5241	2	-0.013566	0.17373	0.42369	0.972442	3105	4	-0.013566
PRPF40B	10	0.76045	0.89322	1.0	5242	1	0.035554	0.30241	0.591	1.0	4087	4	0.035554
CRYGC	10	0.76069	0.89332	1.0	5243	2	0.34048	0.038849	0.1494	0.749007	1420	6	0.34048
ZNF274	10	0.76071	0.89332	1.0	5244	2	0.44934	0.0034109	0.019974	0.441948	316	7	0.44934
MAP2K2	10	0.76079	0.89335	1.0	5245	1	0.52118	0.0020648	0.01292	0.384627	240	7	0.52118
NT5C	10	0.7616	0.89362	1.0	5246	2	0.13069	0.069223	0.22606	0.852679	1890	4	0.13069
CCDC80	10	0.76166	0.89364	1.0	5247	2	-0.018849	0.77682	0.91113	1.0	6085	3	-0.018849
MERTK	10	0.76184	0.89371	1.0	5248	1	0.48295	0.0025943	0.015684	0.404344	276	6	0.48295
TNIK	10	0.76187	0.89372	1.0	5249	2	0.61259	5.8202e-05	0.0005114	0.134763	28	6	0.61259
ZNF235	10	0.76192	0.89374	1.0	5250	2	0.15182	0.31333	0.60387	1.0	4162	5	0.15182
LAP3	10	0.76217	0.89383	1.0	5251	2	0.32401	0.10673	0.30797	0.908741	2403	6	0.32401
ZNF385C	10	0.76252	0.89396	1.0	5252	1	0.00636	0.19744	0.45657	0.993192	3275	4	0.00636
C16orf78	10	0.76281	0.89406	1.0	5253	2	0.30402	0.0020105	0.012618	0.380412	238	5	0.30402
ANXA11	10	0.76289	0.89408	1.0	5254	2	0.18756	0.13559	0.36591	0.943724	2758	5	0.18756
KIAA0556	10	0.76317	0.89419	1.0	5255	2	0.16384	0.23537	0.50687	1.0	3568	5	0.16384
FBXL4	10	0.76401	0.89447	1.0	5256	2	0.18715	0.09495	0.28301	0.901346	2234	5	0.18715
FAM109B	10	0.76452	0.89462	1.0	5257	2	0.11386	0.24525	0.51965	1.0	3644	5	0.11386
MCIDAS	10	0.76476	0.8947	1.0	5258	2	0.29111	0.070743	0.22956	0.854183	1913	6	0.29111
CDKN1B	10	0.76524	0.89487	1.0	5259	1	0.076053	0.78783	0.91685	1.0	6137	3	0.076053
HOXB1	10	0.76565	0.89501	1.0	5260	1	0.13665	0.26883	0.54964	1.0	3822	5	0.13665
TP53INP1	10	0.76578	0.89506	1.0	5261	2	-0.091122	0.64648	0.84729	1.0	5611	3	-0.091122
KPNA1	10	0.76623	0.89521	1.0	5262	2	0.099379	0.19959	0.45952	0.993192	3293	5	0.099379
SFRP4	10	0.76635	0.89525	1.0	5263	2	0.033287	0.87526	0.94722	1.0	6394	2	0.033287
ZNF169	10	0.76687	0.89544	1.0	5264	2	0.29803	0.024537	0.10287	0.686068	1067	7	0.29803
CDK20	10	0.76709	0.89553	1.0	5265	2	0.12422	0.029015	0.11785	0.713094	1177	5	0.12422
MTDH	9	0.7672	0.88012	1.0	5266	2	0.11486	0.30386	0.57298	1.0	4096	4	0.11486
C9orf156	10	0.76727	0.8956	1.0	5267	2	0.21203	0.076823	0.24319	0.864282	2005	6	0.21203
TDRD3	10	0.76772	0.89574	1.0	5268	2	0.46821	0.012314	0.059571	0.597921	709	7	0.46821
MAGI2	10	0.76783	0.89577	1.0	5269	1	0.33016	0.057917	0.1996	0.813358	1749	6	0.33016
UBXN4	10	0.76797	0.89581	1.0	5270	2	-0.01259	0.92767	0.96771	1.0	6593	2	-0.01259
SMAGP	10	0.76867	0.89607	1.0	5271	1	0.38668	0.07591	0.24111	0.862918	1992	5	0.38668
TESPA1	10	0.769	0.89616	1.0	5272	2	0.10281	0.29659	0.58399	1.0	4050	4	0.10281
CCDC91	10	0.76903	0.89617	1.0	5273	2	0.067519	0.37023	0.65567	1.0	4452	4	0.067519
DCLRE1A	10	0.76937	0.89626	1.0	5274	1	0.27131	0.030974	0.12416	0.719642	1225	7	0.27131
FBXL15	10	0.76956	0.89633	1.0	5275	2	0.23939	0.094292	0.28161	0.89953	2228	6	0.23939
CACUL1	10	0.76977	0.89641	1.0	5276	2	-0.075604	0.43508	0.70705	1.0	4764	2	-0.075604
RIPK2	10	0.76984	0.89644	1.0	5277	2	-0.064734	0.27962	0.56314	1.0	3910	4	-0.064734
LOC100996634	10	0.76988	0.89646	1.0	5278	2	0.086775	0.10952	0.31371	0.91181	2449	4	0.086775
DPF1	10	0.76995	0.89651	1.0	5279	2	0.31029	0.096617	0.28651	0.902775	2259	5	0.31029
KIAA1024	10	0.77013	0.89658	1.0	5280	2	0.16855	0.049414	0.17896	0.788923	1618	5	0.16855
HSPA4L	10	0.77039	0.89666	1.0	5281	2	0.14332	0.22775	0.49705	1.0	3517	4	0.14332
TMEM143	10	0.77068	0.89675	1.0	5282	2	0.19642	0.29313	0.57964	1.0	4023	5	0.19642
RRP1B	10	0.77119	0.89691	1.0	5283	2	0.32967	0.023832	0.10048	0.682362	1047	7	0.32967
AATK	10	0.77153	0.89703	1.0	5284	2	0.38569	0.0096112	0.049265	0.559936	627	7	0.38569
NR2E1	10	0.77158	0.89705	1.0	5285	2	0.34238	0.036295	0.14118	0.741424	1356	7	0.34238
SNRPB2	10	0.77162	0.89706	1.0	5286	2	0.0364	0.42349	0.69806	1.0	4713	3	0.0364
IRX4	9	0.77174	0.88215	1.0	5287	2	0.34357	0.092211	0.27154	0.887879	2206	5	0.34357
ZNF649	10	0.77187	0.89715	1.0	5288	1	0.26656	0.035362	0.13827	0.73801	1335	6	0.26656
FOXJ1	10	0.7727	0.89745	1.0	5289	1	0.23002	0.18837	0.4441	0.985031	3210	5	0.23002
HECTD2	10	0.77294	0.89752	1.0	5290	2	0.47723	0.0061093	0.033112	0.518919	455	7	0.47723
SESN3	10	0.77297	0.89752	1.0	5291	2	0.16889	0.05715	0.19775	0.810329	1739	5	0.16889
CREB5	10	0.77335	0.89766	1.0	5292	1	0.070086	0.19838	0.45789	0.993192	3283	4	0.070086
PAK1	10	0.77344	0.89769	1.0	5293	2	0.14403	0.10351	0.30115	0.908741	2356	4	0.14403
ZNF485	10	0.77382	0.89781	1.0	5294	2	0.19781	0.03169	0.12642	0.720992	1248	7	0.19781
DDX3Y	10	0.77454	0.89806	1.0	5295	2	0.4653	0.00083609	0.0058884	0.296437	142	8	0.4653
ASF1A	10	0.77475	0.89815	1.0	5296	2	0.18843	0.14738	0.3857	0.947308	2896	5	0.18843
SH3GLB2	10	0.77489	0.8982	1.0	5297	2	-0.038557	0.00061544	0.004412	0.266026	119	4	-0.038557
ZFP37	10	0.77497	0.89823	1.0	5298	2	-0.012234	0.80464	0.92588	1.0	6215	3	-0.012234
LIN54	10	0.77515	0.89831	1.0	5299	2	0.14072	0.56473	0.80577	1.0	5346	4	0.14072
MAPRE2	10	0.776	0.89858	1.0	5300	2	-0.013938	0.30851	0.59818	1.0	4130	3	-0.013938
GRK1	10	0.77602	0.89859	1.0	5301	2	0.19765	0.051503	0.18389	0.790844	1655	5	0.19765
TMEM176B	10	0.77607	0.89859	1.0	5302	1	0.19442	0.1158	0.32639	0.920782	2521	6	0.19442
FAM184B	10	0.77608	0.89859	1.0	5303	2	0.35801	0.00034028	0.0025097	0.215489	80	6	0.35801
SOX30	10	0.77632	0.89868	1.0	5304	2	0.070088	0.42358	0.69811	1.0	4714	3	0.070088
ZFP69B	10	0.77652	0.89875	1.0	5305	2	0.16385	0.1961	0.45473	0.99281	3262	5	0.16385
BCL6B	10	0.77689	0.89887	1.0	5306	2	0.33683	0.011198	0.055399	0.586553	673	7	0.33683
PPP1R12B	10	0.77707	0.89893	1.0	5307	1	0.38987	0.039508	0.15159	0.749007	1437	7	0.38987
MAPK13	10	0.77721	0.89897	1.0	5308	2	0.13004	0.30523	0.5943	1.0	4112	5	0.13004
GNL3L	10	0.77738	0.89904	1.0	5309	2	-0.0017956	0.23375	0.50484	1.0	3555	4	-0.0017956
ARRB2	10	0.77753	0.89909	1.0	5310	2	0.031903	0.17708	0.42827	0.978537	3120	4	0.031903
WDR86	10	0.7779	0.89922	1.0	5311	2	0.36605	0.0038428	0.022135	0.450301	349	8	0.36605
NFKBID	10	0.77841	0.89941	1.0	5312	2	0.28096	0.027392	0.11257	0.706916	1135	7	0.28096
TRPM6	10	0.77844	0.89943	1.0	5313	2	0.34611	0.062696	0.21093	0.829606	1812	6	0.34611
ADK	10	0.77859	0.89947	1.0	5314	2	0.37313	0.0079021	0.041656	0.54707	542	5	0.37313
FAM71D	10	0.77865	0.8995	1.0	5315	2	0.34275	0.027787	0.1138	0.708689	1144	7	0.34275
C6orf89	10	0.77893	0.8996	1.0	5316	2	0.053571	0.55429	0.79801	1.0	5300	4	0.053571
PSME1	10	0.77945	0.89979	1.0	5317	2	0.54927	0.00029602	0.0022717	0.215489	72	8	0.54927
C1orf162	10	0.77959	0.89985	1.0	5318	2	0.1069	0.24701	0.52185	1.0	3665	5	0.1069
GPSM1	10	0.77976	0.8999	1.0	5319	2	0.063608	0.31136	0.60156	1.0	4147	5	0.063608
FKBPL	10	0.78005	0.90002	1.0	5320	2	0.049769	0.40292	0.68158	1.0	4595	4	0.049769
PPP2R5C	10	0.7803	0.9001	1.0	5321	2	0.2934	0.026735	0.11034	0.705782	1110	7	0.2934
TMEM91	10	0.78048	0.90015	1.0	5322	1	0.26796	0.1337	0.36211	0.940563	2742	6	0.26796
ASRGL1	10	0.78051	0.90016	1.0	5323	2	0.0052809	0.22678	0.49578	1.0	3509	3	0.0052809
ZNF212	10	0.78059	0.90018	1.0	5324	2	0.033066	0.50106	0.75833	1.0	5052	3	0.033066
CALCA	10	0.78085	0.90026	1.0	5325	2	0.21548	0.064002	0.21396	0.835965	1824	6	0.21548
SUN1	10	0.78093	0.90029	1.0	5326	2	0.32662	0.018139	0.080663	0.652139	876	5	0.32662
C6orf195	10	0.781	0.90031	1.0	5327	2	0.30898	0.13893	0.37234	0.944021	2803	5	0.30898
ZNF707	10	0.78128	0.90041	1.0	5328	1	0.27535	0.083012	0.25716	0.876489	2091	6	0.27535
CARD8	10	0.78136	0.90043	1.0	5329	2	0.1055	0.51848	0.77154	1.0	5129	3	0.1055
HADHA	10	0.78142	0.90046	1.0	5330	2	0.29026	0.043931	0.16535	0.763459	1543	5	0.29026
PEAK1	10	0.78145	0.90047	1.0	5331	2	0.22325	0.0076712	0.040572	0.540577	536	6	0.22325
GEN1	10	0.78147	0.90048	1.0	5332	2	-0.049609	0.4563	0.7238	1.0	4862	3	-0.049609
C6orf70	10	0.78156	0.90053	1.0	5333	2	0.24375	0.11063	0.31596	0.913044	2464	6	0.24375
FAM71C	10	0.78215	0.90072	1.0	5334	1	-0.011883	0.21995	0.48701	1.0	3454	4	-0.011883
ZNF445	10	0.78241	0.90081	1.0	5335	2	0.2318	0.10401	0.30215	0.908741	2365	5	0.2318
AFTPH	10	0.78264	0.90089	1.0	5336	2	0.032367	0.18069	0.43338	0.980944	3147	4	0.032367
ADCK5	10	0.78267	0.90091	1.0	5337	2	0.15815	0.0028268	0.016862	0.419875	286	5	0.15815
PGR	10	0.78281	0.90096	1.0	5338	2	0.31343	0.017042	0.076818	0.652139	835	7	0.31343
GBX2	10	0.78302	0.90104	1.0	5339	2	0.30289	0.070632	0.2293	0.854183	1911	5	0.30289
GSX2	10	0.78329	0.90114	1.0	5340	2	0.047835	0.5346	0.78348	1.0	5203	3	0.047835
PBXIP1	10	0.78333	0.90115	1.0	5341	2	0.071603	0.74085	0.89285	1.0	5945	3	0.071603
ZNF10	10	0.78351	0.90122	1.0	5342	2	0.039901	0.5822	0.81746	1.0	5409	3	0.039901
C6orf201	10	0.78366	0.90127	1.0	5343	2	-0.061759	0.19297	0.45042	0.989884	3241	1	-0.061759
ZNF700	10	0.78402	0.90142	1.0	5344	2	0.19826	0.2185	0.48513	1.0	3437	5	0.19826
ACAD11	10	0.78409	0.90143	1.0	5345	2	-0.032668	0.95149	0.97676	1.0	6679	1	-0.032668
GHRHR	10	0.78416	0.90145	1.0	5346	2	0.11329	0.25938	0.53777	1.0	3760	4	0.11329
KIAA0895	10	0.78419	0.90146	1.0	5347	2	0.25811	0.1195	0.33385	0.929232	2558	5	0.25811
CDK15	10	0.78425	0.90148	1.0	5348	2	0.10588	0.22455	0.49297	1.0	3494	5	0.10588
NUPR1	10	0.78442	0.90155	1.0	5349	2	0.24051	0.09186	0.27629	0.89293	2201	6	0.24051
TMEM120B	10	0.78481	0.90168	1.0	5350	2	0.013478	0.55873	0.80138	1.0	5316	4	0.013478
WDR26	10	0.7852	0.90183	1.0	5351	2	0.1844	0.52745	0.77823	1.0	5169	4	0.1844
TBX5	10	0.78536	0.90189	1.0	5352	2	0.28806	0.13124	0.35729	0.940153	2705	6	0.28806
ID2	10	0.78567	0.902	1.0	5353	2	0.22157	0.10496	0.30419	0.908741	2377	6	0.22157
HDAC10	10	0.78568	0.90201	1.0	5354	2	-0.065777	0.67918	0.86258	1.0	5723	3	-0.065777
PLEKHA2	10	0.78602	0.90211	1.0	5355	2	-0.0020135	0.56823	0.80835	1.0	5360	3	-0.0020135
WWC1	10	0.78635	0.90224	1.0	5356	2	0.25196	0.18386	0.43786	0.981463	3179	5	0.25196
TFAP2C	10	0.78677	0.90239	1.0	5357	2	0.084444	0.30383	0.59265	1.0	4095	4	0.084444
MBIP	10	0.78685	0.90241	1.0	5358	2	0.060327	0.18924	0.44528	0.986054	3219	3	0.060327
ISL1	10	0.78699	0.90247	1.0	5359	2	0.27203	0.040384	0.1542	0.749007	1463	7	0.27203
CLU	10	0.78702	0.90248	1.0	5360	2	0.10731	0.16098	0.40559	0.960806	3006	5	0.10731
WTIP	10	0.78727	0.90257	1.0	5361	2	0.29599	0.016633	0.075358	0.652139	824	5	0.29599
SBK1	10	0.78802	0.90284	1.0	5362	2	0.13324	0.01693	0.076445	0.652139	832	5	0.13324
BTK	10	0.78815	0.90288	1.0	5363	2	0.39683	0.0083313	0.043591	0.547447	562	7	0.39683
MNS1	10	0.78861	0.90308	1.0	5364	2	0.14174	0.31234	0.60274	1.0	4152	5	0.14174
PVR	10	0.78936	0.90336	1.0	5365	1	0.2058	0.29477	0.58173	1.0	4036	5	0.2058
VSX1	10	0.78943	0.90339	1.0	5366	2	-0.046348	0.41834	0.69386	1.0	4681	4	-0.046348
FAM117A	10	0.79007	0.9036	1.0	5367	2	0.016346	0.61003	0.83032	1.0	5493	3	0.016346
PREP	10	0.79027	0.9037	1.0	5368	2	0.3715	0.036408	0.14153	0.741474	1360	7	0.3715
FAM222B	10	0.79044	0.90377	1.0	5369	1	0.1566	0.30348	0.59225	1.0	4093	5	0.1566
AHRR	10	0.79128	0.90411	1.0	5370	2	0.092456	0.018786	0.082885	0.652139	905	4	0.092456
FOXB2	10	0.7914	0.90414	1.0	5371	2	0.17629	0.4779	0.74065	1.0	4947	4	0.17629
PROP1	10	0.79141	0.90416	1.0	5372	2	0.013798	0.35439	0.64269	1.0	4368	4	0.013798
GTF3C2	10	0.79174	0.90429	1.0	5373	1	0.23083	0.18669	0.44174	0.983362	3201	5	0.23083
RNF169	10	0.79225	0.90447	1.0	5374	2	0.15325	0.046279	0.17125	0.775738	1571	5	0.15325
S100A13	10	0.79236	0.90452	1.0	5375	2	0.13012	0.48538	0.74643	1.0	4986	3	0.13012
JAG2	10	0.79241	0.90454	1.0	5376	2	0.23967	0.087203	0.26637	0.88382	2146	6	0.23967
MAP3K2	10	0.79254	0.9046	1.0	5377	1	0.12903	0.14224	0.37824	0.944021	2847	4	0.12903
ZBED6	10	0.79301	0.90478	1.0	5378	1	0.0058961	0.36201	0.64899	1.0	4405	1	0.0058961
ARHGAP4	10	0.79304	0.90479	1.0	5379	2	-0.027277	0.74966	0.89729	1.0	5975	3	-0.027277
LIMS2	10	0.79304	0.90479	1.0	5380	2	0.39299	0.0057291	0.031362	0.507621	440	7	0.39299
FAM102B	10	0.79342	0.90494	1.0	5381	2	0.0050499	0.54586	0.79172	1.0	5254	4	0.0050499
AIRE	10	0.7935	0.90497	1.0	5382	2	0.0047915	0.48339	0.74487	1.0	4974	4	0.0047915
OAZ3	10	0.79383	0.90509	1.0	5383	2	0.12447	0.13051	0.35583	0.940153	2692	4	0.12447
ATF1	10	0.79387	0.9051	1.0	5384	2	0.19691	0.12704	0.34901	0.938498	2648	5	0.19691
FOXF1	10	0.79399	0.90513	1.0	5385	2	0.018331	0.2594	0.5378	1.0	3761	4	0.018331
AGAP2	10	0.7941	0.90518	1.0	5386	2	0.049602	0.21964	0.48661	1.0	3451	3	0.049602
ZNF12	10	0.79418	0.90522	1.0	5387	2	0.16658	0.29458	0.58147	1.0	4033	5	0.16658
HIPK4	10	0.7942	0.90523	1.0	5388	1	0.37554	0.0024306	0.014864	0.404344	261	6	0.37554
OTP	10	0.79478	0.90543	1.0	5389	2	0.29889	0.0030668	0.01814	0.433218	298	5	0.29889
FLI1	10	0.79511	0.90557	1.0	5390	2	-0.021981	0.34744	0.63698	1.0	4347	4	-0.021981
PRDM7	10	0.79515	0.90558	1.0	5391	1	0.21289	0.12461	0.34413	0.935621	2620	5	0.21289
FAM126A	10	0.7954	0.90568	1.0	5392	2	0.36019	0.0086434	0.045015	0.547447	584	6	0.36019
LIMK2	10	0.79603	0.90594	1.0	5393	2	0.032378	0.12268	0.34046	0.933607	2593	3	0.032378
VRK1	10	0.79649	0.90613	1.0	5394	2	0.11554	0.080194	0.25087	0.87156	2052	4	0.11554
PRKAA2	10	0.79649	0.90613	1.0	5395	1	0.40785	0.0056628	0.031044	0.506597	435	6	0.40785
XRCC4	10	0.79656	0.90616	1.0	5396	2	0.14009	0.0045357	0.025589	0.469992	387	5	0.14009
ZFP82	10	0.79673	0.90622	1.0	5397	2	0.097552	0.39407	0.67454	1.0	4558	4	0.097552
ZNF764	10	0.79682	0.90626	1.0	5398	2	0.31829	0.068263	0.2238	0.850085	1876	6	0.31829
PEX3	10	0.79711	0.90637	1.0	5399	1	0.33987	0.057277	0.19808	0.810415	1742	6	0.33987
CPS1	10	0.79743	0.9065	1.0	5400	2	0.18093	0.19252	0.44979	0.989884	3236	3	0.18093
ZFY	10	0.79794	0.90669	1.0	5401	2	0.18898	0.19299	0.45044	0.989884	3242	5	0.18898
HNF4G	10	0.79809	0.90676	1.0	5402	1	0.44074	0.042856	0.16196	0.755614	1527	6	0.44074
FHL3	10	0.79861	0.90694	1.0	5403	1	0.25725	0.079606	0.24953	0.86897	2046	5	0.25725
HSH2D	10	0.79867	0.90697	1.0	5404	1	0.30431	0.088724	0.26964	0.886548	2166	6	0.30431
EIF4G3	10	0.79885	0.90702	1.0	5405	2	0.3458	0.053841	0.18975	0.798137	1692	6	0.3458
CCDC63	10	0.79903	0.90712	1.0	5406	2	0.42834	0.004645	0.026106	0.47264	394	6	0.42834
IRAK3	10	0.79938	0.90723	1.0	5407	1	0.38784	5.2257e-05	0.00045574	0.124714	27	9	0.38784
SEBOX	10	0.79938	0.90723	1.0	5408	2	-0.0098304	0.045053	0.16822	0.76955	1556	4	-0.0098304
ATF7	10	0.79944	0.90726	1.0	5409	2	0.45681	0.0057479	0.031458	0.507621	441	7	0.45681
C16orf87	10	0.79952	0.90728	1.0	5410	2	0.14861	0.45418	0.72208	1.0	4853	4	0.14861
ZDHHC4	10	0.79989	0.90741	1.0	5411	2	-0.04131	0.72893	0.88682	1.0	5899	3	-0.04131
SAP25	10	0.7999	0.90742	1.0	5412	2	0.25066	0.17896	0.43105	0.980944	3130	5	0.25066
TP73	10	0.80138	0.90798	1.0	5413	2	0.28051	0.095309	0.28377	0.901346	2240	6	0.28051
ZNF775	10	0.80166	0.9081	1.0	5414	2	0.24438	0.038819	0.1493	0.749007	1419	7	0.24438
TBL1X	10	0.80214	0.9083	1.0	5415	2	0.07071	0.15752	0.40042	0.959482	2969	4	0.07071
ITPKC	10	0.80246	0.90845	1.0	5416	2	0.011696	0.35243	0.64115	1.0	4362	3	0.011696
AFF4	10	0.80259	0.90849	1.0	5417	2	0.42188	0.001406	0.009384	0.339172	198	8	0.42188
C2orf43	10	0.80262	0.9085	1.0	5418	2	0.094559	0.13392	0.36253	0.940701	2745	5	0.094559
SPICE1	10	0.80274	0.90855	1.0	5419	2	0.3774	0.0045596	0.025696	0.469992	390	6	0.3774
RECQL	10	0.8028	0.90857	1.0	5420	2	0.1761	0.0002279	0.001793	0.202666	62	5	0.1761
ETS2	10	0.80291	0.90861	1.0	5421	2	0.077189	0.2462	0.52088	1.0	3655	5	0.077189
ZNF202	10	0.80299	0.90865	1.0	5422	1	0.039508	0.039038	0.15001	0.749007	1426	4	0.039508
FAM155A	10	0.80312	0.90871	1.0	5423	2	0.26878	0.041398	0.15742	0.749007	1493	7	0.26878
HBP1	10	0.80338	0.9088	1.0	5424	2	0.19911	0.097237	0.28781	0.903254	2268	5	0.19911
C5orf48	10	0.80356	0.90888	1.0	5425	2	0.29031	0.01729	0.077665	0.652139	839	6	0.29031
C5orf47	10	0.80388	0.90899	1.0	5426	1	0.35274	0.017657	0.078986	0.652139	852	6	0.35274
IQGAP1	10	0.80391	0.909	1.0	5427	2	0.20746	0.10797	0.31055	0.908741	2426	6	0.20746
C2orf40	10	0.804	0.90905	1.0	5428	1	0.4344	0.022095	0.094594	0.668838	1006	6	0.4344
CCNE2	10	0.80441	0.90919	1.0	5429	2	-0.047007	0.87359	0.94666	1.0	6387	2	-0.047007
SPRYD4	10	0.80448	0.90924	1.0	5430	2	0.10196	0.31371	0.60427	1.0	4166	3	0.10196
LIG1	10	0.80467	0.9093	1.0	5431	2	-0.10827	0.56616	0.80679	1.0	5351	3	-0.10827
BATF	10	0.805	0.90943	1.0	5432	2	0.15081	0.19654	0.45531	0.99281	3269	5	0.15081
SAC3D1	10	0.80511	0.90948	1.0	5433	2	0.18079	0.029892	0.12075	0.714786	1203	5	0.18079
ZFYVE28	10	0.8054	0.90958	1.0	5434	2	0.049086	0.63355	0.84119	1.0	5565	3	0.049086
SSH3	10	0.80581	0.90973	1.0	5435	2	0.23112	0.10822	0.31105	0.908741	2434	5	0.23112
ZNF780B	10	0.80602	0.90979	1.0	5436	2	0.2815	0.023675	0.099943	0.682362	1043	7	0.2815
ADH7	10	0.80607	0.90981	1.0	5437	2	0.021121	0.70228	0.8736	1.0	5801	3	0.021121
